id,author_id,title,tags,likes,dislikes,views,reading_time,formatted
427,0,"Inbox by Gmail now helps you track calendar events, save links and stay on top of newsletters","['feature', 'save', 'share', 'link', 'email']","0","0","0",1.55,False
428,0,"How Neuroscientists Explain the Mind-Clearing Magic of Running","['run', 'mind', 'minutes', 'sometimes', 'go']","0","0","0",4.02,False
429,0,"Bitcasa killing Drive cloud storage service on May 20, will focus on 'growing platform business'","['drive', 'storage', 'service', 'month', 'cloud']","0","0","0",0.95,False
430,0,"This Battery-Free Computer Sucks Power Out Of Thin Air","['free', 'says', 'computers', 'could', 'power']","0","0","0",1.99,False
431,0,"New Asia Trend Bulletin from TrendWatching | BUILT-IN BRANDS","['framework', 'built', 'session', 'slow', 'receive']","0","0","0",0.43,False
432,0,"You can now be identified by your 'brainprint' with 100% accuracy | KurzweilAI","['event', 'accuracy', 'person', 'protocol', 'related']","0","0","0",2.31,False
433,0,"You can now be identified by your 'brainprint' with 100% accuracy | KurzweilAI","['event', 'accuracy', 'person', 'protocol', 'related']","0","0","0",2.31,False
434,0,"The web is Doom - mobiForge","['web', 'page', 'average', 'top', 'sites']","0","0","0",2.94,False
435,0,"Jarvis: an Amazon Echo clone in your browser with PageNodes","['node', 'query', 'return', 'match', 'answer']","0","0","0",3.08,False
436,0,"Virtual Weapons Are Turning Teen Gamers Into Serious Gamblers","['game', 'players', 'games', 'people', 'virtual']","0","0","0",6.45,False
437,0,"Drone believed to have hit British Airways flight 'may have been a plastic bag'","['existing', 'actually', 'said', 'already', 'property']","0","0","0",0.73,False
438,0,"Hintjens.com","['talk', 'april', 'say', 'told', 'years']","0","0","0",6.10,False
439,0,"Top 5 GCP NEXT breakout sessions on YouTube (so far)","['google', 'kubernetes', 'cloud', 'google cloud', 'gcp']","0","0","0",1.54,False
440,0,"TechCrunch launches a personalized news recommendations bot on Facebook Messenger","['bot', 'messenger', 'news', 'facebook', 'send']","0","0","0",1.19,False
441,0,"Google believes its superior AI will be the key to its future","['cloud', 'ai', 'businesses', 'industry', 'key']","0","0","0",1.27,False
442,0,"Orphan Black (TV Series 2013- )","['black', 'specs', 'technical', 'written', 'usa']","0","0","0",0.72,False
443,0,"Accidental discovery could help batteries last years longer","['researchers', 'area', 'concept', 'helps', 'reach']","0","0","0",0.48,False
444,0,"Why a Universal Language Will Never Be a Thing","['language', 'languages', 'native', 'people', 'person']","0","0","0",5.98,False
445,0,"Google Drive grows more powerful, feature by feature - TechRepublic","['drive', 'google', 'file', 'files', 'office']","0","0","0",3.03,False
446,0,"When not to quit, according to the founder of an $11 billion startup that took a while to get off the ground","['march', 'told', 'story', 'general', 'back']","0","0","0",2.03,False
447,0,"How IoT security can benefit from machine learning","['iot', 'machine learning', 'machine', 'learning', 'devices']","0","0","0",3.86,False
448,0,"When will AI and NLP actually turn Siri into your best friend?","['ai', 'conversation', 'bots', 'bot', 'things']","0","0","0",4.94,False
449,0,"The Americans (TV Series 2013- )","['specs', 'worked', 'technical', 'written', 'script']","0","0","0",0.62,False
450,0,"Bots won't replace apps. Better apps will replace apps.","['apps', 'app', 'ui', 'notifications', 'os']","0","0","0",19.28,False
451,0,"Developing a customer-experience vision","['customer', 'customer experience', 'experience', 'customers', 'employees']","0","0","0",7.59,False
452,0,"Why your wallet is becoming the next platform","['wallet', 'credit', 'card', 'payment', 'consumer']","0","0","0",4.28,False
453,0,"The 100 (TV Series 2014- )","['space', 'specs', 'series', '2014', 'technical']","0","0","0",1.07,False
454,0,"Chrome OS now has Material Design for the desktop","['chrome', 'os', 'design', 'developers', 'google']","0","0","0",0.62,False
455,0,"The future is the trust economy","['trust', 'brand', 'social', 'people', 'quality']","0","0","0",3.39,False
456,0,"Hexagonal != Layers","['layers', 'architecture', 'pattern', 'layer', 'code']","0","0","0",3.24,False
457,0,"Black Mirror (TV Series 2011- )","['black', 'series', 'show', 'specs', '12']","0","0","0",0.20,False
458,0,"Tutorial: How to build a GraphQL server - Building Apollo","['server', 'author', 'query', 'js', 'views']","0","0","0",6.48,False
459,0,"Leaf - Machine Learning for Hackers","['machine', 'learning', 'layers', 'machine learning', 'deep learning']","0","0","0",1.43,False
460,0,"Develop your first Facebook messenger bot in PHP","['bot', 'page', 'message', 'facebook', 'messages']","0","0","0",4.38,False
461,0,"Half Your Brain Stands Guard When Sleeping In A New Place","['half', 'says', 'side', 'left', 'researchers']","0","0","0",1.98,False
462,0,"/dev/random - a new approach","['random', 'linux', 'implementation', 'data', 'design']","0","0","0",1.71,False
463,0,"How to make Multi-Layered Parallax Illustration with CSS & Javascript","['layer', 'layers', 'hero', 'data', 'type']","0","0","0",3.74,False
464,0,"IBM makes a big shift into cognitive computing","['ibm', 'research', 'artificial intelligence', 'artificial', 'intelligence']","0","0","0",3.52,False
465,0,"A New Number Format for Computers Could Nuke Approximation Errors for Good","['number', 'point', 'numbers', 'values', '000']","0","0","0",2.92,False
466,0,"Embracing Agile","['agile', 'teams', 'team', 'practices', 'work']","0","0","0",19.26,False
467,0,"What exercise does to your bones","['less', 'us', 'life', 'much', 'changes']","0","0","0",2.83,False
468,0,"Brazil's Bank ItaÃƒÂº Joins R3 Blockchain Consortium - CoinDesk","['bank', 'join', 'global', 'banks', 'blockchain']","0","0","0",0.66,False
469,0,"How to augment your career with leadership coaching","['women', 'client', 'tech', 'organization', 'change']","0","0","0",3.09,False
470,0,"Game of Loans","['bank', 'trade', 'credit', 'capital', 'family']","0","0","0",2.93,False
471,0,"Game of Loans","['bank', 'trade', 'credit', 'capital', 'family']","0","0","0",2.93,False
472,0,"Raspberry Pi gets an 8-megapixel Sony camera upgrade","['smartphone', 'element', 'fixed', 'components', 'price']","0","0","0",0.41,False
473,0,"New functional programming language can generate C, Python code for apps","['code', 'generate', 'language', 'python', 'programming']","0","0","0",1.35,False
474,0,"A Neural Network that Dreams in Resumes - untapt blog","['neural', 'networks', 'network', 'complete', 'could']","0","0","0",1.92,False
475,0,"Chrome extension brings Medium's best feature to the whole Web","['chrome', 'article', 'read', 'web', 'long']","0","0","0",1.09,False
476,0,"Android Quickstart - Firebase","['android', 'data', 'database', 'object', 'add']","0","0","0",2.59,False
477,0,"How SaaS is bringing B2B marketplaces back","['platform', 'companies', 'application', 'value', 'sales']","0","0","0",3.23,False
478,0,"Sign Up for Mike Cohn's Best Content","['news', 'blog', 'sure', 'sign', 'quite']","0","0","0",0.90,False
479,0,"Logout" is not a verb","['log', 'strong', 'book', 'part', 'language']","0","0","0",4.43,False
480,0,"Windows Subsystem for Linux Overview","['linux', 'windows', 'system', 'file', 'files']","0","0","0",4.34,False
481,0,"Being a Developer After 40","['games', 'programming', 'ideas', 'writing', 'wanted']","0","0","0",0.21,False
482,0,"Jenkins 2.0 is here!","['effort', 'box', 'project', 'release', 'years']","0","0","0",2.26,False
483,0,"Why Google App Engine rocks: A Google engineer's take","['google', 'cloud', 'team', 'developers', 'google cloud']","0","0","0",2.44,False
484,0,"What the Google I/O schedule tells us about the future of Android","['android', 'google', 'vr', 'design', 'app']","0","0","0",3.43,False
485,0,"China leaps ahead of Japan, is second in global iOS app revenue","['app', 'growth', 'china', 'year', 'smartphone']","0","0","0",1.12,False
486,0,"Larry Page's dream of building a 'Google Island' could be coming true","['google', 'would', 'page', 'idea', 'self']","0","0","0",1.27,False
487,0,"Deep-learning neural network creates its own interpretive dance | ExtremeTech","['human', 'computer', 'neural', 'generate', 'means']","0","0","0",2.09,False
488,0,"Will IIoT bolster industrial automation investments? - ReadWrite","['report', 'traditional', 'investment', 'term', 'growth']","0","0","0",1.14,False
489,0,"Future Screens are Mostly Blue - 99% Invisible","['design', 'science', 'future', 'interface', 'color']","0","0","0",2.94,False
490,0,"The FBI Faked an Entire Field of Forensic Science","['post', 'cases', 'percent', 'unit', 'would']","0","0","0",2.17,False
491,0,"Java Collections Cheat Sheet","['collection', 'java', 'elements', 'methods', 'element']","0","0","0",8.24,False
492,0,"Java 8 Best Practices Cheat Sheet","['java', 'method', 'functions', 'code', 'values']","0","0","0",4.73,False
493,0,"Introducing Google Consumer Surveys API: Let users of your app create surveys","['api', 'consumer', 'solutions', 'google', 'enterprise']","0","0","0",0.69,False
494,0,"Inside OpenAI, Elon Musk's Wild Plan to Set Artificial Intelligence Free","['ai', 'says', 'researchers', 'research', 'google']","0","0","0",9.94,False
495,0,"Practical Frameworks for Beating Burnout","['says', 'people', 'things', 'really', 'startups']","0","0","0",13.20,False
496,0,"Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","['data', 'storage', 'query', 'input', 'paper']","0","0","0",3.91,False
497,0,"Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","['data', 'storage', 'query', 'input', 'paper']","0","0","0",3.91,False
498,0,"Inside Capacitor, BigQuery's next-generation columnar storage format | Google Cloud Big Data Blog","['data', 'storage', 'query', 'input', 'paper']","0","0","0",3.91,False
499,0,"Forget the Cloud - 'The Fog' Is the Next Big Thing | Fox Business","['cloud', 'data', 'networks', 'computing', 'iot']","0","0","0",2.60,False
500,0,"5 awesome Google Keep features you aren't using, but should be","['keep', 'note', 'google', 'list', 'text']","0","0","0",2.60,False
501,0,"Google Calendar for Android can now find meeting times that work for everyone","['google', 'wrote', 'times', 'feature', 'find']","0","0","0",0.81,False
502,0,"World's Fastest Growing Open Source Platform Pushes Out New Release","['node js', 'js', 'node', 'release', 'version']","0","0","0",2.26,False
503,0,"Debugging data transformations using Cloud Dataflow and Stackdriver Debugger | Google Cloud Big Data Blog","['source', 'code', 'step', 'ui', 'line']","0","0","0",2.62,False
504,0,"Enhanced persistent disks for Google Compute Engine = better Kubernetes and Docker support","['kubernetes', 'docker', 'google', 'instance', 'red']","0","0","0",1.39,False
505,0,"Lessons learned from a year of using live migration in production on Google Cloud","['events', 'live', 'customers', 'improvements', 'compute engine']","0","0","0",2.43,False
506,0,"Video: Can we save the open web? by Dries Buytaert at SxSW","['web', 'open', 'information', 'control', 'algorithms']","0","0","0",1.84,False
507,0,"Taming the herd: using Zookeeper and Exhibitor on Google Container Engine","['cluster', 'file', 'name', 'server', 'kubernetes']","0","0","0",2.96,False
508,0,"These gloves can convert sign language into spoken English","['sign', 'language', 'university', 'video', 'text']","0","0","0",0.15,False
509,0,"OpenAI","['games', 'learning', 'environment', 'results', 'algorithms']","0","0","0",2.84,False
510,0,"Load Your Steam Wallet Using Bitcoin","['bitcoin', 'payment', 'countries', 'method', 'wallet']","0","0","0",0.79,False
511,0,"The Science of Cycology","['errors', 'non', 'people', 'know', 'objects']","0","0","0",6.12,False
512,0,"Machine Learning, AI, and the Emperor's Vest","['ai', 'learning', 'machine learning', 'machine', 'artificial']","0","0","0",1.24,False
513,0,"SpaceX plans to debut Red Dragon with 2018 Mars mission","['red', 'launch', 'plans', 'although', 'year']","0","0","0",2.60,False
514,0,"Facebook at Work pushed to 'later this year'","['facebook', 'enterprise', 'work', 'slack', 'year']","0","0","0",1.79,False
515,0,"Wells Fargo to Verify Customers through Eye Prints","['bank', 'customers', 'unique', 'plans', '2014']","0","0","0",0.18,False
516,0,"You won't recognize the new world of digital payments without this report","['payments', 'report', 'cards', 'mobile', 'ecosystem']","0","0","0",2.42,False
517,0,"The need to lead in data and analytics","['analytics', 'say', 'companies', 'low', 'data']","0","0","0",4.72,False
518,0,"Plug the Fathom Neural Compute Stick into any USB device to make it smarter","['neural', 'device', 'computer', 'system', 'power']","0","0","0",2.71,False
519,0,"Google for Work and Google Cloud Platform get new security and privacy certifications","['google', 'cloud', 'customers', 'security', 'data']","0","0","0",1.51,False
520,0,"The Secret History of Agile Innovation","['library', 'access', 'free', 'including', 'issues']","0","0","0",0.44,False
521,0,"Swift.org","['class', 'type', 'methods', 'name', 'string']","0","0","0",6.39,False
522,0,"Moovit's new Facebook chatbot for transport proves v0 is not going to be good","['tech', 'facebook', 'bot', 'history', 'going']","0","0","0",0.82,False
523,0,"johnpapa/angular-styleguide","['guide', 'style', 'software', 'request', 'issue']","0","0","0",1.72,False
524,0,"Labyrinth of Lies (2014)","['usa', 'specs', 'best', '15', '2014']","0","0","0",0.88,False
525,0,"The Big Lebowski (1998)","['usa', 'color', 'lot', 'march', 'big']","0","0","0",1.56,False
526,0,"Rams (2015)","['credits', 'specs', 'box', '2015', 'office']","0","0","0",0.91,False
527,0,"Sunset Blvd. (1950)","['credits', 'specs', 'story', 'technical', 'written']","0","0","0",0.84,False
528,0,"Incendies (2010)","['usa', 'credits', 'specs', 'technical', 'search']","0","0","0",0.90,False
529,0,"The Best Offer (2013)","['usa', 'specs', 'collection', '2014', 'offer']","0","0","0",0.78,False
530,0,"Inception (2010)","['credits', 'usa', 'specs', 'mind', 'technical']","0","0","0",0.99,False
531,0,"Now playing: New ISO security and privacy certifications for Google Cloud Platform","['cloud', 'google cloud', 'security', 'google', 'cloud platform']","0","0","0",0.56,False
532,0,"5 reasons your employees aren't sharing their knowledge","['sharing', 'knowledge', 'employees', 'shared', 'technology']","0","0","0",5.02,False
533,0,"The Skills You'll Need and the Salary You Can Expect as a Data Scientist","['data', 'data science', 'science', 'scientists', 'programming']","0","0","0",0.72,False
534,0,"The Best Linux Distros of 2016","['linux', 'os', 'operating', 'best', 'system']","0","0","0",5.98,False
535,0,"Event Map For Google I/O 2016 Released","['event', 'google', 'map', 'place', 'taking']","0","0","0",0.75,False
536,0,"Email Isn't The Thing You're Bad At","['email', 'messages', 'task', 'message', 'tasks']","0","0","0",13.09,False
537,0,"8 Old School SEO Practices That Are No Longer Effective - Whiteboard Friday","['content', 'domain', 'link', 'going', 'hand']","0","0","0",7.66,False
538,0,"This year's Founders' Letter","['google', 'people', 'search', 'mobile', 'information']","0","0","0",7.42,False
539,0,"Google CEO: Mobile will fade, AI will rise","['artificial intelligence', 'ai', 'artificial', 'intelligence', 'wrote']","0","0","0",0.69,False
540,0,"You're Asking Too Much of Chat Bots. Just Let Them Grow Up","['bots', 'neural', 'bot', 'commerce', 'facebook']","0","0","0",4.21,False
541,0,"A sneak peek at Google's upcoming travel app, Trips","['app', 'google', 'local', 'information', 'details']","0","0","0",1.80,False
542,0,"DeepMind moves to TensorFlow","['research', 'open source', 'learning', 'source', 'open']","0","0","0",1.06,False
543,0,"A Single App That'll Wrangle Your Millions of Messengers","['vr', 'phone', 'case', 'app', 'iphone']","0","0","0",25.74,False
544,0,"A Single App That'll Wrangle Your Millions of Messengers","['vr', 'phone', 'case', 'app', 'iphone']","0","0","0",25.74,False
545,0,"Franz - from idea to 10,000 daily active users in 26 days - Meet Franz","['product', 'app', 'messaging', '000', 'slack']","0","0","0",2.03,False
546,0,"Twitter killed Magic Recs, the only useful bot there is","['twitter', 'bot', 'via', 'bots', 'accounts']","0","0","0",0.60,False
547,0,"Being A Developer After 40 - Free Code Camp","['software', 'learn', 'developer', 'programming', 'year']","0","0","0",14.89,False
548,0,"Good Software Takes Ten Years. Get Used To it.","['software', 'years', 'version', 'people', 'good']","0","0","0",6.47,False
549,0,"The Joel Test: 12 Steps to Better Code","['code', 'software', 'takes', 'minutes', 'wrote']","0","0","0",10.00,False
550,0,"Cookbook","['test', 'tests', 'module', 'testing', 'event']","0","0","0",8.54,False
551,0,"Deep Learning Demystified","['layer', 'layers', 'input', 'neural', 'network']","0","0","0",6.40,False
552,0,"Microsoft wants to connect all your favorite apps with Flow","['apps', 'programs', 'notifications', 'microsoft', 'different']","0","0","0",0.90,False
553,0,"Google's OnHub router finally gets some smart home features via IFTTT","['home', 'smart', 'action', 'device', 'google']","0","0","0",1.91,False
554,0,"Ordering coffee in Italy: the 10 commandments","['bar', 'order', 'single', 'credit', 'outside']","0","0","0",2.76,False
555,0,"To bot or not to bot","['bots', 'bot', 'service', 'slack', 'useful']","0","0","0",2.52,False
556,0,"Kubernetes","['deployment', 'demo', 'update', 'kubernetes', 'image']","0","0","0",3.20,False
557,0,"To Use Physical Or To Use Virtual: That is the container deployment question","['docker', 'answer', 'containers', 'physical', 'run']","0","0","0",2.66,False
558,0,"Is the Chatbot Trend One Big Misunderstanding?","['china', 'messaging', 'chatbots', 'chat', 'tasks']","0","0","0",1.43,False
559,0,"The 24 best restaurants in New York City","['best', 'several', 'task', 'happen', 'choose']","0","0","0",0.26,False
560,0,"Why image recognition is about to transform business","['vision', 'computer', 'recognition', 'learning', 'images']","0","0","0",4.63,False
561,0,"Clippy's Back: The Future of Microsoft Is Chatbots","['microsoft', 'bots', 'bot', 'says', 'back']","0","0","0",8.43,False
562,0,"The 200 billion dollar chatbot disruption","['chatbots', 'customer', 'search', 'support', 'businesses']","0","0","0",5.16,False
563,0,"Google made a huge change to the way Google Maps look","['google', 'screen', 'shows', 'side', 'design']","0","0","0",0.62,False
564,0,"The Hateful Eight (2015)","['red', '000', 'usa', 'credits', '2015']","0","0","0",1.31,False
565,0,"Conversational Banking; from branches to bots. - Chatbots Magazine","['messaging', 'chat', 'bank', 'apps', 'services']","0","0","0",5.87,False
566,0,"5 ways to create an environment that helps adults learn to love coding","['said', 'code', 'people', 'learning', 'community']","0","0","0",2.27,False
567,0,"Extreme Style Machines:Using Random Neural Networks to Generate Textures","['units', 'neural', 'style', 'random', 'quality']","0","0","0",3.21,False
568,0,"This motorized wheel adds electric power to your bike","['20', 'company', 'little', 'almost', 'says']","0","0","0",2.17,False
569,0,"How Android gets to 100% market share","['os', 'android', 'apple', 'google', 'desktop']","0","0","0",4.85,False
570,0,"Handling context in "outside-in","['block', 'page', 'groups', 'context', 'user']","0","0","0",3.45,False
571,0,"While doves were crying: this week on Google Cloud Platform","['google', 'gcp', 'engine', 'cloud', 'week']","0","0","0",1.31,False
572,0,"Effective learning through code workshops | Box Blog","['code', 'people', 'file', 'everyone', 'engineers']","0","0","0",3.91,False
573,0,"Big IT Rising","['agile', 'work', 'team', 'big', 'development']","0","0","0",4.49,False
574,0,"Dries Buytaert","['drupal', 'modules', 'community', 'question', 'takes']","0","0","0",2.36,False
575,0,"Are Chatbots Really The Future Of Web Design?","['chatbots', 'says', 'design', 'personal', 'website']","0","0","0",2.87,False
576,0,"Python Ecosystem for Machine Learning - Machine Learning Mastery","['python', 'machine learning', 'machine', 'learning', 'learn']","0","0","0",3.89,False
577,0,"This Japanese Restaurant Is Decked out With Yakuza-Inspired Tattoo Art | Highsnobiety","['black', 'pattern', 'white', 'red', 'members']","0","0","0",0.38,False
578,0,"Predicting the future, one week at a time","['week', 'total', 'users', 'used', 'pattern']","0","0","0",1.49,False
579,0,"Google acquires Synergyse, an interactive training service for Google Apps","['google', 'training', 'apps', 'service', 'customers']","0","0","0",0.87,False
580,0,"Scientists discover potentially habitable planets","['scientists', 'life', 'may', 'system', 'says']","0","0","0",2.75,False
581,0,"Estonia wants to become a 'country as a service' and already has 10,000 virtual residents","['digital', 'online', 'says', 'bank', 'unique']","0","0","0",3.07,False
582,0,"Qualcomm's deep learning SDK will mean more AI on your smartphone","['deep learning', 'deep', 'learning', 'programs', 'companies']","0","0","0",1.57,False
583,0,"The 7 Habits of a Highly Effective Product Owner","['product', 'highly', 'past', 'customers', 'right']","0","0","0",2.39,False
584,0,"Qualcomm Snapdragon 820 Deep Learning SDK Nudges Local Neural Nets Closer To Mainstream","['neural', 'deep learning', 'processing', 'deep', 'engine']","0","0","0",0.97,False
585,0,"Why The New Chatbot Invasion Is So Different From Its Predecessors","['chatbots', 'human', 'messenger', 'says', 'bots']","0","0","0",5.12,False
586,0,"Google acquires Synergyse, an interactive training service for Google Apps","['google', 'training', 'apps', 'service', 'customers']","0","0","0",0.87,False
587,0,"Adaptation. (2002)","['book', 'music', 'usa', 'life', 'credits']","0","0","0",1.68,False
588,0,"Being John Malkovich (1999)","['lines', 'written', 'know', 'yet', 'feel']","0","0","0",0.27,False
589,0,"Magnolia (1999)","['usa', 'credits', 'specs', 'asked', 'production']","0","0","0",1.32,False
590,0,"Eternal Sunshine of the Spotless Mind (2004)","['credits', 'usa', 'memory', 'specs', 'march']","0","0","0",0.96,False
591,0,"Once Upon a Time in the West (1968)","['color', 'written', '000', 'go', 'around']","0","0","0",0.85,False
592,0,"Let the Right One In (2008)","['12', 'usa', 'specs', 'love', 'technical']","0","0","0",0.91,False
593,0,"4 Months, 3 Weeks and 2 Days (2007)","['women', 'months', 'specs', 'weeks', 'technical']","0","0","0",0.82,False
594,0,"Downfall (2004)","['credits', 'april', 'usa', 'specs', 'technical']","0","0","0",1.36,False
595,0,"Boogie Nights (1997)","['usa', 'know', 'credits', 'specs', 'technical']","0","0","0",0.92,False
596,0,"Punch-Drunk Love (2002)","['map', 'usa', 'life', 'phone', 'color']","0","0","0",1.51,False
597,0,"Pi (1998)","['usa', 'credits', 'specs', 'technical', 'written']","0","0","0",1.09,False
598,0,"Requiem for a Dream (2000)","['credits', 'usa', 'reason', 'four', 'got']","0","0","0",1.53,False
599,0,"The Fountain (2006)","['credits', 'usa', 'love', 'form', 'map']","0","0","0",1.17,False
600,0,"The Cook, the Thief, His Wife & Her Lover (1989)","['credits', 'specs', 'technical', 'written', 'usa']","0","0","0",0.56,False
601,0,"Wings of Desire (1987)","['life', 'human', 'script', 'usa', 'credits']","0","0","0",1.49,False
602,0,"Sympathy for Lady Vengeance (2005)","['specs', 'big', 'technical', '000', 'small']","0","0","0",0.68,False
603,0,"Sympathy for Mr. Vengeance (2002)","['script', 'usa', 'specs', 'area', 'strong']","0","0","0",1.04,False
604,0,"Oldboy (2003)","['15', 'wrong', 'please', 'live', '000']","0","0","0",0.96,False
605,0,"Melancholia (2011)","['think', 'usa', 'specs', 'technical', 'music']","0","0","0",0.95,False
606,0,"Dogville (2003)","['credits', 'usa', 'specs', 'told', 'return']","0","0","0",1.62,False
607,0,"Departures (2008)","['usa', 'job', 'life', 'specs', 'technical']","0","0","0",1.07,False
608,0,"How Companies Are Using Machine Learning to Get Faster and More Efficient","['library', 'access', 'free', 'including', 'issues']","0","0","0",0.44,False
609,0,"An operating model for company-wide agile development","['agile', 'product', 'teams', 'business', 'units']","0","0","0",8.85,False
610,0,"Scrum Community - Scrum Alliance","['agile', 'teams', 'level', 'development', 'knowledge']","0","0","0",4.80,False
611,0,"The Spotify Tribe","['music', 'internal', 'teams', 'agile', 'cross']","0","0","0",0.29,False
612,0,"Why the customer experience matters","['customer', 'customer experience', 'experience', 'company', 'customers']","0","0","0",11.45,False
613,0,"Improving Angular performance with 1 line of code","['line', 'code', 'page', 'example', 'performance']","0","0","0",1.35,False
614,0,"VersionOne AgilelIVEÃ¢â€žÂ¢ Webinar Series| SAFeÃ‚Â® Expert Webinar","['agile', 'program', 'practices', 'clients', 'cross']","0","0","0",0.29,False
615,0,"Google's Cloud Dataflow stomps on Apache Spark in new benchmark tests","['data', 'cloud', 'study', 'said', 'google']","0","0","0",2.72,False
616,0,"Brazilian Government and Ericsson to innovate together for Internet of Things","['lab', 'com', 'iot', 'university', 'innovation']","0","0","0",3.09,False
617,0,"Planned Death","['home', 'room', 'always', 'life', 'family']","0","0","0",4.10,False
618,0,"Google : End Of The Online Advertising Bubble","['ad', 'traffic', 'online', 'quality', 'websites']","0","0","0",9.11,False
619,0,"Hidden (CachÃƒÂ©) (2005)","['credits', 'family', 'usa', 'specs', 'technical']","0","0","0",1.00,False
620,0,"Mulholland Drive (2001)","['credits', 'drive', 'usa', 'specs', 'box']","0","0","0",0.90,False
621,0,"How Green Was My Valley (1941)","['family', 'mining', 'seen', 'specs', 'millions']","0","0","0",1.29,False
622,0,"All About Eve (1950)","['room', 'usa', 'credits', 'specs', 'party']","0","0","0",1.25,False
623,0,"Chatbots for work: Troops raises $2.6M to help you use Salesforce","['bot', 'bots', 'messaging', 'slack', 'chatbots']","0","0","0",3.26,False
624,0,"IBM Is Now Letting Anyone Play With Its Quantum Computer","['computing', 'ibm', 'computer', 'machine', 'service']","0","0","0",2.69,False
625,0,"How I got into the top 15 of a Kaggle competition in 3 days: A Python Tutorial","['data', 'training', 'competition', 'accuracy', 'cluster']","0","0","0",12.95,False
626,0,"Asia's mobile-first economy and how the West is feeling the effects","['mobile', 'consumer', 'tech', 'commerce', 'facebook']","0","0","0",2.97,False
627,0,"An operating model for company-wide agile development","['agile', 'product', 'teams', 'business', 'units']","0","0","0",8.85,False
628,0,"A Royal Affair (2012)","['music', 'usa', 'understand', 'specs', 'writing']","0","0","0",1.31,False
629,0,"Bicycle Thieves (1948)","['usa', 'specs', 'job', 'technical', 'behind']","0","0","0",0.89,False
630,0,"Nights of Cabiria (1957)","['usa', 'specs', 'stage', 'technical', 'little']","0","0","0",0.69,False
631,0,"If you think women in tech is just a pipeline problem, you haven't been paying attention - Tech Diversity Files","['women', 'tech', 'employees', 'research', 'study']","0","0","0",7.93,False
632,0,"The White House Has Realized Artificial Intelligence Is Very Important","['intelligence', 'white', 'artificial intelligence', 'artificial', 'events']","0","0","0",0.76,False
633,0,"Algorithms and architecture for job recommendations","['jobs', 'user', 'job', 'users', 'cluster']","0","0","0",7.36,False
634,0,"[Tools] Personal Kanban in "Favro","['work', 'personal', 'week', 'cards', 'task']","0","0","0",3.16,False
635,0,"After a year of using NodeJS in production","['node', 'javascript', 'errors', 'python', 'error']","0","0","0",3.42,False
636,0,"4 Strategies for Mastering UX in Virtual Reality Games","['vr', 'game', 'virtual', 'users', 'world']","0","0","0",3.12,False
637,0,"Mimo baby monitor helps parents get more sleep","['said', 'rest', 'data', 'app', 'devices']","0","0","0",1.51,False
638,0,"Accept questions from your audience when presenting in Google Slides","['questions', 'release', 'google', 'center', 'present']","0","0","0",1.14,False
639,0,"Apple, Set to Move to Its Spaceship, Should Try More Moonshots","['apple', 'music', 'iphone', 'services', 'products']","0","0","0",4.52,False
640,0,"Docker Cleanup Scripts Comparison","['docker', 'script', 'github', 'containers', 'option']","0","0","0",1.43,False
641,0,"Docker inside docker and overview about Jenkins 2","['docker', 'container', 'run', 'inside', 'manage']","0","0","0",1.73,False
642,0,"6 reasons why I like KeystoneML","['data', 'data science', 'machine learning', 'scientists', 'learning']","0","0","0",3.11,False
643,0,"Forget Wallets, Check out This Serious FinTech Product Built in India: ZestMoney for Instant Credit","['credit', 'customer', 'card', 'commerce', 'customers']","0","0","0",3.75,False
644,0,"Angular 2","['hero', 'component', 'import', 'export', 'style']","0","0","0",17.50,False
645,0,"Dag Kittlaus, co-founder of Siri, will give the world's first demo of a next gen AI called Viv at Disrupt NY","['ai', 'co', 'founder', 'apple', 'ceo']","0","0","0",1.69,False
646,0,"The Color of Paradise (1999)","['color', 'usa', 'specs', 'technical', 'credits']","0","0","0",0.63,False
647,0,"Enemy (2013)","['line', 'music', 'usa', 'credits', 'specs']","0","0","0",1.21,False
648,0,"29 Common Google Analytics Data Errors And How To Fix Them","['analytics', 'filter', 'data', 'property', 'view']","0","0","0",25.48,False
649,0,"Design Kit: Prototyping","['course', 'design', 'feedback', 'team', 'human']","0","0","0",1.71,False
650,0,"Creative partnerships: Machine learning and the future of design - O'Reilly Media Free, Live Events","['machine learning', 'machine', 'learning', 'design', 'generation']","0","0","0",0.79,False
651,0,"Chatbots Are Your Newest, Dumbest Co-Workers","['chatbots', 'bots', 'bot', 'employees', 'slack']","0","0","0",2.64,False
652,0,"Google's AI engine is reading 2,865 romance novels to be more conversational","['google', 'engine', 'ai', 'artificial intelligence', 'artificial']","0","0","0",1.49,False
653,0,"How One Jira Ticket Made My Employer $1MM/Month: 7 Metrics that Actually Matter - JavaScript Scene","['metrics', 'support', 'load', 'core', 'agile']","0","0","0",5.27,False
654,0,"Google Cloud and Autodesk enable 10x improvement in media rendering efficiency","['cloud', 'media', 'google', 'vision', 'cloud platform']","0","0","0",1.97,False
655,0,"The Startup Zeitgeist","['applications', 'slack', 'companies', 'startups', 'popular']","0","0","0",3.52,False
